"ID","FECHA_UTC","HORA_UTC","LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","FECHA_CORTE"
"6398","19951105","092512","-6.25","-79.07","42","5.5","20223006"
"6415","19951114","062545","-2.897","-77.769","26","5.5","20223006"
"6679","19960507","214339","-15.1554","-70.4038","230","5.5","20223006"
"6776","19960801","215139","-17.9476","-69.9505","95","5.5","20223006"
"6797","19960810","155743","-4.249","-81.1424","32","5.5","20223006"
"6833","19960826","092431","-7.0425","-80.8083","23","5.5","20223006"
"6838","19960829","020740","-7.4439","-81.2377","21","5.5","20223006"
"6841","19960829","204807","-4.4421","-80.7173","75","5.5","20223006"
"6842","19960830","190735","-7.2141","-79.9901","11","5.5","20223006"
"6844","19960831","005231","-5.8396","-80.6815","44","5.5","20223006"
"6884","19960928","182414","-18.3301","-70.7312","31","5.5","20223006"
"6926","19961112","181730","-15.4293","-75.1669","8","5.5","20223006"
"6944","19961112","214353","-15.5737","-75.6985","18","5.5","20223006"
"6952","19961113","002803","-16.2109","-75.5354","29","5.5","20223006"
"6960","19961113","044333","-16.1958","-74.959","16","5.5","20223006"
"6973","19961113","095213","-14.974","-75.5234","35","5.5","20223006"
"7444","19970727","171012","-14.2229","-73.6996","134","5.5","20223006"
"7661","19980110","090805","-12.2485","-72.4355","109","5.5","20223006"
"7778","19980310","174045","-8.3679","-74.1482","178","5.5","20223006"
"7802","19980320","110152","-12.4183","-78.1872","26","5.5","20223006"
"8821","20000713","052520","-16.8119","-71.7869","55","5.5","20223006"
"8871","20000811","173114","-18.2837","-70.9245","38","5.5","20223006"
"8973","20001012","110348","-11.2976","-75.1023","21","5.5","20223006"
"9253","20010623","205452","-16.569","-73.728","33","5.5","20223006"
"9260","20010623","212209","-17.284","-72.237","33","5.5","20223006"
"9282","20010623","234456","-16.751","-73.723","33","5.5","20223006"
"9288","20010624","001444","-16.446","-74.1393","23","5.5","20223006"
"9324","20010624","040300","-17.5602","-72.2109","42","5.5","20223006"
"9408","20010625","070314","-16.9958","-74.0246","19","5.5","20223006"
"9554","20010707","111732","-17.8788","-72.0756","25","5.5","20223006"
"9691","20010807","083954","-17.3204","-72.3632","43","5.5","20223006"
"9696","20010809","064536","-15.8849","-72.4835","50","5.5","20223006"
"9704","20010812","001627","-17.0583","-69.9271","124","5.5","20223006"
"9826","20011101","122033","-17.8435","-72.3953","27","5.5","20223006"
"9831","20011104","193622","-16.6632","-74.1876","21","5.5","20223006"
"10011","20020323","130703","-16.5564","-73.8022","20","5.5","20223006"
"10099","20020630","083458","-15.3521","-73.1108","38","5.5","20223006"
"10122","20020729","234004","-6.8593","-76.4141","90","5.5","20223006"
"10133","20020811","050632","-5.576","-71.882","568","5.5","20223006"
"10202","20021110","105409","-16.4904","-72.9352","48","5.5","20223006"
"10270","20030128","005343","-16.0291","-74.5493","29","5.5","20223006"
"10273","20030131","165444","-3.4873","-77.7617","129","5.5","20223006"
"10355","20030505","082430","-15.3803","-71.065","169","5.5","20223006"
"10427","20030708","032529","-7.7563","-72.0527","599","5.5","20223006"
"10545","20031011","143552","-18.051","-69.6401","115","5.5","20223006"
"10654","20040112","124915","-15.6134","-73.9172","47","5.5","20223006"
"10727","20040328","012330","-10.3009","-73.6187","31","5.5","20223006"
"10782","20040525","100419","-4.6319","-80.431","38","5.5","20223006"
"10783","20040526","035254","-8.3812","-74.34","164","5.5","20223006"
"10874","20040831","203506","-9.6061","-74.7252","133","5.5","20223006"
"10892","20040929","183813","-5.9554","-77.2367","84","5.5","20223006"
"11122","20050420","104046","-17.6614","-71.4489","71","5.5","20223006"
"11137","20050502","060444","-9.1517","-72.002","591","5.5","20223006"
"11191","20050614","092950","-14.3926","-76.2814","26","5.5","20223006"
"11425","20051111","131911","-15.3439","-75.6481","43","5.5","20223006"
"11690","20060127","064300","-10.6284","-78.8035","49","5.5","20223006"
"11716","20060301","202144","-18.5854","-69.6351","118","5.5","20223006"
"11720","20060305","052837","-4.2861","-77.2374","160","5.5","20223006"
"11778","20060607","022603","-7.5314","-73.9485","125","5.5","20223006"
"11916","20061109","092313","-5.6405","-76.803","26","5.5","20223006"
"12046","20070406","140902","-16.888","-71.8968","68","5.5","20223006"
"12064","20070412","025922","-17.993","-70.6321","55","5.5","20223006"
"12121","20070628","123913","-15.8889","-75.2759","49","5.5","20223006"
"12184","20070816","010617","-13.4759","-76.8361","0","5.5","20223006"
"12204","20070816","042320","-13.5756","-75.8366","25","5.5","20223006"
"12254","20070816","151116","-13.5223","-77.1861","35","5.5","20223006"
"12268","20070817","025416","-14.2712","-76.2115","41","5.5","20223006"
"12337","20070820","212356","-13.8318","-76.533","39","5.5","20223006"
"12396","20070910","001303","-17.489","-69.7884","20","5.5","20223006"
"12539","20071231","103941","-15.0651","-75.9005","27","5.5","20223006"
"12584","20080213","045327","-15.316","-72.7298","124","5.5","20223006"
"12604","20080307","223500","-17.4611","-70.5516","110","5.5","20223006"
"12679","20080605","133737","-9.2495","-77.1572","167","5.5","20223006"
"12688","20080626","123359","-8.878","-75.5997","49","5.5","20223006"
"12729","20080822","210423","-8.4148","-74.8406","193","5.5","20223006"
"12855","20090213","131835","-8.72","-74.598","197","5.5","20223006"
"12940","20090606","215116","-8.6464","-74.8818","23","5.5","20223006"
"12987","20090801","230659","-12.1461","-75.4836","124","5.5","20223006"
"13075","20091116","183427","-18.7059","-70.0356","73","5.5","20223006"
"13084","20091128","043522","-16.5908","-75.1717","25","5.5","20223006"
"13358","20100817","032255","-5.6959","-79.9184","64","5.5","20223006"
"13370","20100827","044055","-7.5497","-75.2678","146","5.5","20223006"
"13389","20100904","112959","-14.4777","-76.3947","24","5.5","20223006"
"13477","20101017","082750","-11.8705","-72.4537","164","5.5","20223006"
"13498","20101106","121548","-18.4301","-69.8834","153","5.5","20223006"
"13675","20110122","020647","-12.2604","-73.2323","16","5.5","20223006"
"13834","20110327","132637","-8.7031","-74.819","146","5.5","20223006"
"13982","20110604","133742","-7.7381","-74.6272","50","5.5","20223006"
"14187","20110902","034606","-3.5196","-79.7968","90","5.5","20223006"
"14398","20111028","191029","-14.7391","-76.5017","15","5.5","20223006"
"14403","20111028","215153","-14.6325","-76.4325","29","5.5","20223006"
"14404","20111028","215956","-14.9197","-76.4759","4","5.5","20223006"
"14433","20111029","083059","-14.8697","-76.3443","4","5.5","20223006"
"14888","20120421","113604","-14.8876","-71.912","138","5.5","20223006"
"15095","20120807","103100","-13.5331","-77.0616","47","5.5","20223006"
"15398","20121230","204925","-13.002","-71.2131","11","5.5","20223006"
"15529","20130222","215047","-15.8951","-71.8046","7","5.5","20223006"
"15724","20130505","131856","-9.541","-79.23","52","5.5","20223006"
"15780","20130521","132751","-15.3062","-71.7171","158","5.5","20223006"
"15825","20130605","091449","-8.1053","-74.5102","216","5.5","20223006"
"16222","20131114","150247","-5.7926","-80.2229","60","5.5","20223006"
"16342","20131215","125514","-7.2494","-76.9061","122","5.5","20223006"
"16851","20140603","213413","-12.5196","-77.1373","33","5.5","20223006"
"17464","20150116","113919","-3.4281","-80.3611","73","5.5","20223006"
"17708","20150415","065913","-14.6712","-76.6182","21","5.5","20223006"
"17903","20150725","073409","-8.3674","-75.7099","126","5.5","20223006"
"18037","20151009","040935","-16.138","-69.9279","242","5.5","20223006"
"18210","20151223","023421","-5.682","-74.6504","43","5.5","20223006"
"18802","20160808","190317","-14.7029","-76.7251","6","5.5","20223006"
"18831","20160819","094912","-17.0856","-72.3632","54","5.5","20223006"
"18843","20160826","110110","-10.7872","-73.7083","138","5.5","20223006"
"18935","20161002","205950","-8.5997","-80.592","5","5.5","20223006"
"19252","20170127","212756","-14.0856","-76.3863","58","5.5","20223006"
"19274","20170131","233826","-3.4598","-76.8694","37","5.5","20223006"
"19485","20170430","132906","-15.6922","-71.8956","11","5.5","20223006"
"19689","20170726","205951","-7.5547","-75.7697","125","5.5","20223006"
"19762","20170828","072057","-13.5134","-70.3597","8","5.5","20223006"
"19854","20171022","013706","-15.329","-74.143","116","5.5","20223006"
"20075","20180313","173504","-10.3569","-75.1488","34","5.5","20223006"
"20185","20180522","221216","-9.095","-80.6435","10","5.5","20223006"
"20356","20180925","225646","-15.4772","-75.0492","55","5.5","20223006"
"20379","20181013","001319","-13.9184","-76.609","26","5.5","20223006"
"20383","20181015","163350","-9.4996","-75.6939","127","5.5","20223006"
"20554","20190129","233500","-15.6132","-72.6161","125","5.5","20223006"
"20577","20190214","143319","-12.1858","-74.3222","28","5.5","20223006"
"21571","20200803","115650","-19.7635","-69.3783","125","5.5","20223006"
"21614","20200825","051809","-4.1455","-80.9244","31","5.5","20223006"
"21735","20201028","090233","-14.9726","-75.878","41","5.5","20223006"
"21840","20201216","174845","-16.7226","-71.7838","93","5.5","20223006"
"21910","20210120","222743","-15.1498","-75.7829","41","5.5","20223006"
"21913","20210120","230915","-15.1073","-75.79","23","5.5","20223006"
"22375","20210815","054001","-3.7145","-77.2255","119","5.5","20223006"
"22515","20211009","044745","-15.6679","-71.9428","10","5.5","20223006"
"22533","20211010","002041","-11.7352","-71.787","21","5.5","20223006"
"22654","20211207","103937","-18.6774","-71.1667","32","5.5","20223006"
"22760","20220128","003126","-19.276","-69.7501","109","5.5","20231910"
"22877","20220512","215547","-12.4752","-77.0732","41","5.5","20231910"
"22888","20220524","125759","-17.7018","-69.8159","162","5.5","20231910"
"20","19601111","065327","-16.1","-71.9","114","5.6","20223006"
"25","19601230","110336","-17","-70","47","5.6","20223006"
"38","19610817","174943","-17.4","-72.7","46","5.6","20223006"
"47","19610912","111825","-11.1","-70.6","543","5.6","20223006"
"50","19611110","020734","-14.3","-71.9","68","5.6","20223006"
"85","19630304","154302","-4.5","-81.6","23","5.6","20223006"
"131","19631030","011731","-4.8","-77.9","20","5.6","20223006"
"218","19640701","224920","-14.31","-73.256","84","5.6","20223006"
"249","19641128","164931","-7.912","-71.367","640","5.6","20223006"
"263","19650112","133651","-9.747","-74.983","36","5.6","20223006"
"279","19650328","100001","-15.935","-74.16","68","5.6","20223006"
"301","19650618","224518","-11.217","-73.661","111","5.6","20223006"
"319","19650730","054518","-18.139","-70.823","74","5.6","20223006"
"325","19650813","005445","-4.34","-81.08","38","5.6","20223006"
"354","19651129","170703","-6.075","-78.714","28","5.6","20223006"
"394","19660328","152923","-3.979","-80.85","43","5.6","20223006"
"395","19660328","174247","-3.986","-80.773","32","5.6","20223006"
"481","19661017","230423","-10.52","-78.544","32","5.6","20223006"
"537","19670111","160806","-5.3","-82.5","22","5.6","20223006"
"548","19670213","102547","-5.211","-75.361","54","5.6","20223006"
"559","19670327","082636","-9.003","-71.296","606","5.6","20223006"
"682","19680108","184427","-18.487","-69.804","115","5.6","20223006"
"715","19680516","082509","-3.794","-76.539","98","5.6","20223006"
"729","19680619","090550","-5.519","-77.279","24","5.6","20223006"
"818","19680906","074942","-5.793","-80.384","45","5.6","20223006"
"968","19691001","225632","-11.934","-74.997","53","5.6","20223006"
"1017","19700226","030342","-13.702","-73.991","92","5.6","20223006"
"1090","19700621","151339","-9.934","-78.757","45","5.6","20223006"
"1095","19700630","062104","-9.286","-79.185","45","5.6","20223006"
"1128","19700930","225627","-15.285","-75.045","63","5.6","20223006"
"1150","19701210","044943","-4.31","-80.98","31","5.6","20223006"
"1214","19710116","205433","-9.319","-78.902","83","5.6","20223006"
"1230","19710321","143139","-14.253","-72.277","87","5.6","20223006"
"1232","19710327","005324","-7.491","-81.722","10","5.6","20223006"
"1246","19710523","085832","-14.174","-72.865","87","5.6","20223006"
"1279","19710922","221501","-10.965","-78.164","56","5.6","20223006"
"1308","19711129","201414","-11.339","-77.791","54","5.6","20223006"
"1309","19711213","161901","-8.945","-71.627","607","5.6","20223006"
"1333","19720320","075109","-6.913","-76.785","80","5.6","20223006"
"1334","19720320","165031","-6.878","-76.806","51","5.6","20223006"
"1353","19720521","035032","-16.046","-73.933","80","5.6","20223006"
"1438","19730207","061024","-7.414","-74.792","141","5.6","20223006"
"1508","19731012","180431","-16.12","-74.14","48","5.6","20223006"
"1573","19740425","085643","-17.242","-70.645","24","5.6","20223006"
"1664","19741010","195301","-12.504","-77.676","31","5.6","20223006"
"1667","19741011","043624","-14.52","-74.304","100","5.6","20223006"
"1688","19741026","185325","-14.966","-73.312","106","5.6","20223006"
"1741","19750418","123411","-14.452","-76.864","28","5.6","20223006"
"1757","19750606","142108","-4.069","-76.938","118","5.6","20223006"
"1795","19751221","180543","-3.775","-77.322","91","5.6","20223006"
"1822","19760507","051051","-8.717","-74.669","140","5.6","20223006"
"1826","19760515","232817","-11.601","-74.457","23","5.6","20223006"
"1839","19760626","141359","-16.839","-69.728","186","5.6","20223006"
"1863","19761018","183638","-9.276","-79.184","59","5.6","20223006"
"1865","19761025","221905","-17.868","-71.194","22","5.6","20223006"
"1866","19761028","095930","-15.025","-73.732","84","5.6","20223006"
"1900","19770430","203153","-15.157","-75.752","33","5.6","20223006"
"1937","19771002","184638","-9.068","-79.169","53","5.6","20223006"
"1944","19771113","084224","-9.39","-75.698","47","5.6","20223006"
"1955","19780130","070349","-10.65","-79.987","33","5.6","20223006"
"1957","19780205","015224","-17.905","-69.799","136","5.6","20223006"
"1959","19780215","150542","-9.635","-78.05","61","5.6","20223006"
"1966","19780324","003121","-5.2","-75.602","31","5.6","20223006"
"2090","19790621","012158","-15.758","-76.106","22","5.6","20223006"
"2129","19800102","223030","-10.832","-79.007","48","5.6","20223006"
"2131","19800103","210644","-10.947","-78.896","46","5.6","20223006"
"2135","19800113","120219","-9.908","-78.927","64","5.6","20223006"
"2168","19800516","045255","-7.988","-73.723","188","5.6","20223006"
"2225","19810123","010856","-14.619","-70.641","47","5.6","20223006"
"2246","19810418","003242","-13.13","-74.34","38","5.6","20223006"
"2264","19810605","070907","-11.398","-73.746","109","5.6","20223006"
"2265","19810605","233456","-3.956","-80.722","40","5.6","20223006"
"2315","19811031","101404","-10.065","-79.716","33","5.6","20223006"
"2328","19811227","212315","-8.35","-80.079","28","5.6","20223006"
"2332","19820204","185745","-5.028","-77.508","28","5.6","20223006"
"2363","19820711","021337","-16.751","-73.182","27","5.6","20223006"
"2389","19821029","153340","-4.23","-80.65","35","5.6","20223006"
"2401","19821129","153907","-18.32","-69.56","115","5.6","20223006"
"2427","19830221","005331","-15.14","-76.2","33","5.6","20223006"
"2454","19830521","192757","-10.59","-74.8","15","5.6","20223006"
"2492","19831112","135333","-15.73","-74.11","71","5.6","20223006"
"2523","19840117","033208","-8.87","-71.356","614","5.6","20223006"
"2524","19840117","161903","-3.904","-81.425","18","5.6","20223006"
"2527","19840126","193059","-12.36","-76.93","53","5.6","20223006"
"2617","19840724","115000","-8.4","-75.12","140","5.6","20223006"
"2649","19841003","235421","-6.19","-76.05","163","5.6","20223006"
"2749","19850624","221942","-9.68","-79.38","7","5.6","20223006"
"2767","19850726","175701","-5.24","-79.01","61","5.6","20223006"
"2876","19860111","194216","-9.57","-78.07","20","5.6","20223006"
"2942","19860405","201328","-13.51","-72.03","7","5.6","20223006"
"3237","19870313","102830","-15.54","-74.42","63","5.6","20223006"
"3379","19870713","191430","-16.22","-70.35","157","5.6","20223006"
"3383","19870717","210227","-14.65","-74.83","76","5.6","20223006"
"3422","19870919","082145","-15.97","-75.83","12","5.6","20223006"
"3566","19880413","003722","-17.32","-72.37","33","5.6","20223006"
"3583","19880522","124723","-17.75","-70.42","96","5.6","20223006"
"3609","19880729","141106","-6.007","-80.892","88","5.6","20223006"
"3675","19890217","151250","-17.4","-72.84","26","5.6","20223006"
"3757","19890329","040624","-17.01","-72.69","40","5.6","20223006"
"3790","19890504","183255","-13.19","-76.31","69","5.6","20223006"
"3913","19891106","210030","-2.98","-81.23","28","5.6","20223006"
"4012","19900120","165841","-4.54","-81.86","17","5.6","20223006"
"4084","19900313","194034","-3.429","-76.913","112","5.6","20223006"
"4418","19901108","205342","-3.31","-77.66","60","5.6","20223006"
"4453","19901214","112234","-10.17","-79.95","35","5.6","20223006"
"4537","19910301","140439","-18.46","-70.19","78","5.6","20223006"
"4586","19910405","050110","-5.81","-77.339","24","5.6","20223006"
"4755","19910723","194450","-15.69","-71.81","6","5.6","20223006"
"4791","19910827","114649","-15.01","-75.07","27","5.6","20223006"
"5065","19920818","125456","-8.1","-80.6","53","5.6","20223006"
"5128","19921106","205139","-11.39","-75.08","51","5.6","20223006"
"5880","19950108","092235","-9.03","-76","102","5.6","20223006"
"5922","19950216","093516","-5.47","-76.38","36","5.6","20223006"
"6102","19950702","011424","-9.82","-75.68","26","5.6","20223006"
"6278","19951003","025321","-2.966","-78.439","4","5.6","20223006"
"6477","19951222","225416","-16.34","-69.1","62","5.6","20223006"
"6648","19960406","091850","-10.1845","-74.9911","56","5.6","20223006"
"6649","19960408","025206","-12.6364","-73.8033","13","5.6","20223006"
"6667","19960425","230505","-9.7894","-80.2705","38","5.6","20223006"
"6786","19960807","000227","-12.3959","-75.888","115","5.6","20223006"
"6798","19960810","161005","-13.1557","-76.0712","53","5.6","20223006"
"6840","19960829","124641","-13.3232","-76.8833","24","5.6","20223006"
"6847","19960831","140051","-8.8896","-80.6646","11","5.6","20223006"
"7008","19961114","125402","-15.321","-75.47","33","5.6","20223006"
"7094","19961127","234500","-15.6084","-75.8842","25","5.6","20223006"
"7252","19970305","022853","-3.8812","-80.9578","31","5.6","20223006"
"7437","19970723","140335","-6.3393","-76.3367","24","5.6","20223006"
"7470","19970812","113128","-16.7448","-73.7575","52","5.6","20223006"
"7650","19980101","220918","-12.542","-75.1781","108","5.6","20223006"
"7670","19980113","170137","-14.1066","-73.9231","43","5.6","20223006"
"7767","19980304","172644","-18.0812","-69.6897","48","5.6","20223006"
"7769","19980306","035611","-10.7348","-74.1493","34","5.6","20223006"
"7780","19980310","205739","-10.8575","-74.232","24","5.6","20223006"
"7916","19980527","234301","-13.9554","-72.9213","100","5.6","20223006"
"7950","19980625","170354","-16.7439","-75.711","20","5.6","20223006"
"8168","19981201","155836","-16.5293","-69.0057","145","5.6","20223006"
"8296","19990318","214914","-12.1051","-75.6537","123","5.6","20223006"
"8395","19990629","105509","-15.6731","-72.6908","131","5.6","20223006"
"8669","20000325","225808","-16.3868","-70.0419","178","5.6","20223006"
"8712","20000425","002315","-13.4145","-74.8546","95","5.6","20223006"
"9444","20010626","125112","-17.1261","-73.8158","17","5.6","20223006"
"9449","20010626","172750","-17.7528","-71.8415","46","5.6","20223006"
"9481","20010628","213521","-17.7514","-72.6015","23","5.6","20223006"
"9484","20010629","031128","-4.0384","-81.0885","35","5.6","20223006"
"9906","20011231","191405","-17.7706","-72.9307","12","5.6","20223006"
"9962","20020203","125931","-15.7607","-72.1549","11","5.6","20223006"
"10088","20020620","203512","-18.1105","-71.4197","89","5.6","20223006"
"10127","20020806","142614","-5.2954","-77.0497","102","5.6","20223006"
"10173","20021015","235029","-14.2866","-73.0737","93","5.6","20223006"
"10223","20021201","024646","-11.077","-79.7495","29","5.6","20223006"
"10234","20021213","163109","-15.526","-71.774","9","5.6","20223006"
"10249","20030102","002112","-17.4679","-72.7787","46","5.6","20223006"
"10566","20031026","162711","-18.3322","-70.7378","42","5.6","20223006"
"10859","20040811","230221","-3.3366","-81.1689","28","5.6","20223006"
"10860","20040812","141057","-16.2563","-73.8732","26","5.6","20223006"
"10980","20041229","004856","-16.8652","-74.3268","16","5.6","20223006"
"11183","20050607","162004","-10.993","-74.4559","130","5.6","20223006"
"11199","20050624","131151","-6.0049","-80.7612","23","5.6","20223006"
"11449","20051116","072130","-9.6895","-79.0506","48","5.6","20223006"
"11483","20051122","232731","-8.7525","-74.2302","135","5.6","20223006"
"11693","20060202","120154","-16.8518","-70.2035","95","5.6","20223006"
"11775","20060530","102301","-17.1247","-71.3675","103","5.6","20223006"
"11802","20060627","155315","-15.5026","-71.0668","193","5.6","20223006"
"11873","20060924","011227","-11.2679","-74.9488","129","5.6","20223006"
"11891","20061013","102842","-18.4376","-69.6294","110","5.6","20223006"
"11899","20061020","202040","-9.8121","-74.9517","172","5.6","20223006"
"12013","20070226","001923","-7.1654","-80.6634","43","5.6","20223006"
"12019","20070306","213008","-15.2058","-74.1741","111","5.6","20223006"
"12039","20070328","205735","-2.743","-77.3365","58","5.6","20223006"
"12232","20070816","094126","-14.7619","-76.1555","25","5.6","20223006"
"12253","20070816","151002","-13.5155","-76.692","6","5.6","20223006"
"12344","20070821","203746","-13.8183","-76.5595","49","5.6","20223006"
"12346","20070821","213121","-13.5397","-76.9315","16","5.6","20223006"
"12407","20070917","105741","-8.9296","-74.3809","150","5.6","20223006"
"12490","20071118","070246","-18.4722","-70.4428","33","5.6","20223006"
"12623","20080329","125123","-12.2356","-77.2875","50","5.6","20223006"
"12668","20080528","213904","-13.3167","-74.6894","45","5.6","20223006"
"12795","20081119","074950","-7.875","-74.7684","182","5.6","20223006"
"12927","20090518","141258","-16.1748","-75.7284","25","5.6","20223006"
"12946","20090613","201049","-17.7463","-71.3166","43","5.6","20223006"
"12988","20090803","201017","-14.4472","-75.8245","58","5.6","20223006"
"13173","20100323","201925","-15.3244","-75.0052","82","5.6","20223006"
"13219","20100425","230948","-6.8177","-72.8679","27","5.6","20223006"
"13463","20101009","140446","-2.6941","-77.4344","111","5.6","20223006"
"13586","20101216","071159","-10.9514","-73.7274","133","5.6","20223006"
"14093","20110726","205825","-2.914","-76.8032","186","5.6","20223006"
"14146","20110824","181651","-7.6702","-74.6148","164","5.6","20223006"
"14648","20111230","092213","-14.7593","-76.0162","54","5.6","20223006"
"15323","20121129","070908","-6.6715","-81.4624","48","5.6","20223006"
"15528","20130222","210146","-15.8669","-71.8119","8","5.6","20223006"
"15791","20130525","010428","-17.0466","-69.9169","188","5.6","20223006"
"16444","20140126","051027","-3.8637","-81.178","45","5.6","20223006"
"16792","20140515","014855","-5.6045","-81.0213","47","5.6","20223006"
"16873","20140610","040326","-16.636","-73.1237","49","5.6","20223006"
"17240","20141030","223714","-16.3439","-73.7419","57","5.6","20223006"
"17291","20141115","052039","-17.3489","-69.9933","156","5.6","20223006"
"17726","20150421","190019","-14.7762","-71.4707","169","5.6","20223006"
"18027","20151004","145035","-16.4184","-72.3692","84","5.6","20223006"
"18084","20151108","081338","-17.4799","-69.6668","165","5.6","20223006"
"18151","20151201","133955","-16.5394","-71.279","126","5.6","20223006"
"18307","20160119","020432","-14.0488","-73.0141","115","5.6","20223006"
"18376","20160213","034645","-17.1179","-71.0219","121","5.6","20223006"
"18592","20160506","231054","-8.7959","-74.5941","163","5.6","20223006"
"18663","20160601","213101","-13.6188","-75.2801","71","5.6","20223006"
"18822","20160815","025857","-15.6457","-71.672","10","5.6","20223006"
"18943","20161005","160613","-9.7901","-74.9788","168","5.6","20223006"
"19036","20161111","145305","-8.5359","-74.6885","148","5.6","20223006"
"19415","20170402","013851","-7.1958","-81.1403","28","5.6","20223006"
"19720","20170812","024548","-8.8584","-75.6534","139","5.6","20223006"
"19739","20170820","174214","-13.8312","-75.8971","84","5.6","20223006"
"19809","20170920","052609","-16.4374","-71.4803","137","5.6","20223006"
"19987","20180119","011139","-13.3508","-74.6987","103","5.6","20223006"
"20368","20181005","014557","-14.664","-71.5536","5","5.6","20223006"
"20393","20181020","184223","-5.0692","-77.1328","117","5.6","20223006"
"21373","20200503","004426","-15.4242","-70.5319","214","5.6","20223006"
"21577","20200806","221810","-15.6819","-74.7629","42","5.6","20223006"
"21740","20201030","182441","-10.2349","-75.2508","39","5.6","20223006"
"22728","20220107","102705","-11.9721","-76.8429","105","5.6","20231910"
"22800","20220305","074527","-10.5489","-74.2725","144","5.6","20231910"
"22814","20220316","060632","-15.6889","-71.8315","11","5.6","20231910"
"22934","20220626","020231","-17.2976","-73.8842","14","5.6","20231910"
"23022","20220909","215941","-16.26","-73.51","29","5.6","20231910"
"23101","20221028","225215","-14.64","-76.4","18","5.6","20231910"
"23194","20221222","131355","-8.06","-74.62","155","5.6","20231910"
"4","19600130","050724","-5.5","-77.5","100","5.7","20223006"
"15","19600913","215534","-15","-75.51","67","5.7","20223006"
"65","19620824","131537","-17.5","-70.4","92","5.7","20223006"
"127","19631007","124353","-12.9","-76.8","69","5.7","20223006"
"211","19640604","114603","-9.758","-76.306","121","5.7","20223006"
"220","19640704","121346","-16.45","-72.53","81","5.7","20223006"
"367","19651228","220454","-3.191","-77.159","19","5.7","20223006"
"643","19671005","094129","-14.572","-75.605","63","5.7","20223006"
"793","19680707","234811","-5.713","-77.13","31","5.7","20223006"
"820","19680909","003520","-8.718","-74.505","146","5.7","20223006"
"888","19690313","221939","-7.98","-80.15","37","5.7","20223006"
"910","19690528","133008","-2.231","-76.871","162","5.7","20223006"
"984","19691022","102153","-18.281","-71.619","27","5.7","20223006"
"1014","19700213","172617","-16.098","-71.695","139","5.7","20223006"
"1025","19700331","085014","-5.746","-80.21","71","5.7","20223006"
"1042","19700531","214806","-10.22","-78.65","50","5.7","20223006"
"1057","19700601","175928","-10.051","-78.806","47","5.7","20223006"
"1086","19700615","004253","-9.849","-78.904","56","5.7","20223006"
"1093","19700627","094527","-9.99","-78.66","43","5.7","20223006"
"1159","19701210","113744","-4.028","-80.806","34","5.7","20223006"
"1194","19701222","014832","-4.036","-80.76","33","5.7","20223006"
"1216","19710121","132310","-17.375","-69.394","170","5.7","20223006"
"1278","19710922","004016","-7.184","-80.522","51","5.7","20223006"
"1315","19720121","191859","-6.693","-71.794","565","5.7","20223006"
"1391","19720817","145053","-13.931","-74.66","19","5.7","20223006"
"1536","19731224","181812","-12.71","-77.544","38","5.7","20223006"
"1694","19741107","131740","-15.565","-70.579","170","5.7","20223006"
"1700","19741114","191738","-12.876","-77.075","42","5.7","20223006"
"1716","19750121","142525","-9.942","-79.088","39","5.7","20223006"
"1720","19750123","110416","-15.466","-72.931","106","5.7","20223006"
"1781","19751009","133416","-12.255","-77.967","22","5.7","20223006"
"1805","19760201","155822","-7.67","-80.58","42","5.7","20223006"
"1829","19760518","020217","-17.006","-72.596","65","5.7","20223006"
"1954","19780122","211944","-16.275","-73.743","46","5.7","20223006"
"2087","19790615","085339","-12.243","-76.76","74","5.7","20223006"
"2119","19791115","133633","-16.273","-74.816","23","5.7","20223006"
"2173","19800615","234718","-15.59","-75.199","38","5.7","20223006"
"2323","19811130","154228","-17.368","-69.976","129","5.7","20223006"
"2353","19820503","032719","-13.525","-76.121","66","5.7","20223006"
"2410","19821218","101506","-6.39","-75.69","33","5.7","20223006"
"2437","19830320","015637","-10.5","-74.87","9","5.7","20223006"
"2503","19831219","062603","-15.4","-74.54","63","5.7","20223006"
"2507","19831225","053240","-5.09","-73.36","33","5.7","20223006"
"2520","19840113","022901","-3.863","-78.494","103","5.7","20223006"
"2530","19840209","011910","-12.92","-76.34","63","5.7","20223006"
"2531","19840209","043121","-13.91","-76.08","49","5.7","20223006"
"2643","19840906","191002","-4.01","-79.63","84","5.7","20223006"
"2773","19850813","052932","-14.34","-75.79","47","5.7","20223006"
"2784","19850819","075244","-15.32","-75.59","27","5.7","20223006"
"2798","19850831","012020","-15.18","-75.26","52","5.7","20223006"
"2799","19850831","012109","-14.7","-75.85","54","5.7","20223006"
"3127","19861220","050430","-7.32","-75.25","58","5.7","20223006"
"3447","19871002","222800","-8.53","-78.71","65","5.7","20223006"
"3477","19871031","085226","-6.71","-80.75","25","5.7","20223006"
"3486","19871115","215947","-9.3","-75.94","141","5.7","20223006"
"3551","19880309","214050","-18.54","-70.91","90","5.7","20223006"
"3554","19880314","123010","-8.73","-75.62","87","5.7","20223006"
"3565","19880412","235523","-17.48","-72.5","33","5.7","20223006"
"3577","19880417","025038","-17.42","-72.39","33","5.7","20223006"
"3612","19880803","075215","-17.56","-72.18","48","5.7","20223006"
"3651","19890118","173219","-7.33","-75","156","5.7","20223006"
